# c1: attack probabilities of the compromised routers
#
# c2: total injection rate              attackers: [6, 8, 20, 33, 35, 46, 52, 59]
# c3: information rate
# c4: residual error probability
# c5: average end-to-end latency
#
# Parameters: IWA-UC-DOR, 3 enc units, 9 auth units, router queue size 6, ARQ limit 2, ARQ timeout 12
# gnuplot index 0
#
0.0     0.202561875     0.4983184150521908      0.0                     30.9593581115
0.02    0.21112         0.4767519657067071      0.0013890674434574295   32.2721429558
0.04    0.222106875     0.4553241541937862      0.005636686527195608    33.7462577881
0.06    0.2311128125    0.43584369646317206     0.013111271934359051    35.0828492156
0.08    0.2409415625    0.4182731030475491      0.023792897203285538    36.4312393942
0.1     0.2520428125    0.4018488922392897      0.03958692447001836     37.6984223321
0.12    0.2616984375    0.38608130780299366     0.058621885712321534    39.0861988269
0.14    0.2696490625    0.373164425520671       0.08168757841907152     40.3881157816
0.16    0.2797428125    0.361108473519762       0.10890634373125375     41.9711577907
0.18    0.2894859375    0.3501292700962374      0.14035257139118976     44.4775001993
0.2     0.2958175       0.34104219662460805     0.17134127845342223     46.6930743511
0.3     0.325835        0.30996037104669544     0.3302262067327673      172.045418706
0.4     0.3403028125    0.2970433501780124      0.43315492992930477     405.216717806
0.5     0.3457584375    0.29065903127815934     0.5029536899128347      444.066536859


#
# Parameters: IWA-G2C3-DOR, rest as above
# gnuplot index 1
#
0.0     0.2031896875    0.33162515937232295     0.0                     34.1785503499
0.02    0.2055525       0.3273585823573053      0.00021586211103759284  34.4766935927
0.04    0.2089675       0.3228103652481845      0.0009074834641544031   34.8903335456
0.06    0.210936875     0.3178542751237781      0.0026724255555398723   35.1979450213
0.08    0.216044375     0.3125558695985489      0.00568455400092561     35.8220050118
0.1     0.2195815625    0.30707837776680363     0.00924014548314165     36.2707987848
0.12    0.222285        0.3017817778977439      0.014204545454545454    36.7640895471
0.14    0.2271165625    0.29591770745473484     0.021652156763305442    37.3209789438
0.16    0.2310928125    0.2905042211124589      0.029704598527456313    37.9055092563
0.18    0.23576375      0.28500458615881363     0.03930180233077021     38.4761348301
0.2     0.241346875     0.27917805026479003     0.05181604414340987     39.5749713473
0.3     0.26209125      0.25571485122071036     0.12984535378325035     42.1948020311
0.4     0.2824646875    0.23796116107433785     0.23594729796378497     46.9882763751
0.5     0.2970015625    0.22652237730230795     0.33551527200772746     49.969960201


#
# Parameters: IWA-G2C4-DOR, rest as above
# gnuplot index 2
#
0.0     0.204705625     0.24813069987695746     6.21430657660065e-06    37.3699586125
0.02    0.2047728125    0.24613558013225023     1.8785457551127754e-05  37.4660133379
0.04    0.2072146875    0.2440418828901788      0.00021229831659923072  38.0645711288
0.06    0.2091615625    0.2419660639129142      0.0006362394505885215   37.9893705333
0.08    0.2115959375    0.2396829452361296      0.0014376937152246164   38.1559743959
0.1     0.2127996875    0.23766922825015896     0.0027570720144715092   38.474808129
0.12    0.2152984375    0.23504728175279954     0.00499981297457701     38.913034761
0.14    0.2155140625    0.23298653655141413     0.00788653444938793     39.1595862602
0.16    0.2193321875    0.2302201426774171      0.012065893532556032    39.4053282708
0.18    0.2226678125    0.2279797399994667      0.015583203732503888    39.4062877184
0.2     0.2246          0.22509878673196795     0.02292254664435397     40.462016782
0.3     0.2395415625    0.211950431357815       0.07070813783674611     42.1800423975
0.4     0.252590625     0.20004082693092826     0.14502309245104963     44.3228926055
0.5     0.2658446875    0.1905447612151362      0.23913815113491296     46.7183487064
