# c1: attack probabilities of the compromised routers
#
# c2: total injection rate              attackers: [6, 8, 20, 33, 35, 46, 52, 59]
# c3: information rate
# c4: residual error probability
# c5: average end-to-end latency
#
# Parameters: IWA-UC-DOR, 3 enc units, 9 auth units, router queue size 6, ARQ limit 1, ARQ timeout 12
# gnuplot index 0
#
# Parameters: IWA-G2C4-DM, rest as above
# gnuplot index 5
#
0.0         0.20612875      0.24641304281911183 3.727796313209446e-05   34.9445469627
0.02        0.204570625     0.2465224418217425  0.00012514548162238602  34.8339737412
0.04        0.20467875      0.24607769492436318 0.0003573331661599223   34.9278869671
0.06        0.205275625     0.24592849248419046 0.0009994815189620385   35.0343727919
0.08        0.2059603125    0.2454356345958642  0.0021107849871979016   35.103766146
0.1         0.2059446875    0.2450233148160231  0.004157705196818887    35.2084204446
0.12        0.2068046875    0.24448641910014732 0.006859960675384663    35.2646977487
0.14        0.2072625       0.24365840419757553 0.009847968856423363    35.3823434749
0.16        0.2093875       0.2424750761148588  0.014578346958440833    35.6090593653
0.18        0.2085459375    0.24176927445541824 0.01927756059421423     35.5939104424
0.2         0.2092853125    0.24063740736703632 0.02586844513532826     35.7739284864
0.3         0.2156578125    0.23463241100991877 0.07151812278961846     36.2158313012
0.4         0.2212975       0.2283464566929134  0.1389702621502945      36.4919695321
0.5         0.2274665625    0.22250797850783013 0.21839618227753346     36.5631988507


#
# Parameters: IWA-UC-ROMM, rest as above
# gnuplot index 6
#
0.0         0.206865        0.48649330481231723 2.5096228350581762e-05  31.8901385033
0.02        0.2142778125    0.4703488024454235  0.017886565967284187    32.5564007859
0.04        0.2220584375    0.45449747884495495 0.03914037551490206     33.3825043049
0.06        0.2279965625    0.4419131867393834  0.06296398388703382     33.8365775794
0.08        0.2363371875    0.42824142941956606 0.09064626592897998     34.6554289261
0.1         0.2419471875    0.4184358414995008  0.11520030429916099     35.1184299548
0.12        0.2470240625    0.40883162950977703 0.14278126161931454     35.6032250539
0.14        0.2510896875    0.4014053743246624  0.16819386074244805     35.9577394264
0.16        0.2548528125    0.39606807360621143 0.19104623236265386     35.9749694608
0.18        0.2586828125    0.39023780329433366 0.21659123019792695     36.2658952618
0.2         0.2618421875    0.38468304501160644 0.24174036767978138     36.4671766957
0.3         0.274961875     0.36757482287317106 0.35127337221937727     36.7580671557
0.4         0.2809128125    0.3597446271696845  0.4394201069966302      36.1627111468
0.5         0.2829428125    0.35659259766494333 0.5117376179392847      35.1813026987


#
# Parameters: IWA-G2C3-ROMM, rest as above
# gnuplot index 7
#
0.0         0.206171875     0.32536415308829103 0.0002210765959848727   33.8968190864
0.02        0.207454375     0.32439813573466453 0.0010454562502344071   34.0376851995
0.04        0.207616875     0.32292202885724003 0.0034154131707753695   34.1521404126
0.06        0.20899125      0.3209808424993869  0.0077253865045684225   34.3353468877
0.08        0.211585        0.31904583264409103 0.013113036809098689    34.5319174142
0.1         0.2119359375    0.31679531698110425 0.019691072503008424    34.6880463397
0.12        0.2139325       0.31422440489406706 0.028563647206322224    34.8499468291
0.14        0.216365        0.3110499040972431  0.03828655585156279     35.1819795655
0.16        0.2179940625    0.3085849528585211  0.04883140522231918     35.2717592341
0.18        0.2205978125    0.30540874017053093 0.06189893993263911     35.4850122089
0.2         0.220785        0.30400191362637863 0.0734718826405868      35.3039877394
0.3         0.2308665625    0.29073612598186455 0.1496268849714815      36.0032402902
0.4         0.23852125      0.2803694115304192  0.24073104092640044     36.1620427341
0.5         0.2452946875    0.2735166757331424  0.3289323238929642      36.0290702566


#
# Parameters: IWA-G2C4-ROMM, rest as above
# gnuplot index 8
#
0.0         0.208365        0.24328552060086867 0.0005353385705215194   35.4279770802
0.02        0.207774375     0.2430340603840103  0.000675156129855029    35.4574895999
0.04        0.2079271875    0.24245867318337097 0.0012646182355445371   35.7429511691
0.06        0.207791875     0.24313992065377918 0.001636334111945239    35.5173910868
0.08        0.20764125      0.24295509683167482 0.0026337026355793833   35.5262560371
0.1         0.2081590625    0.24211502922194417 0.004503460586890482    35.7078887099
0.12        0.2089075       0.2415153836027907  0.007172002903847598    35.8305051626
0.14        0.211629375     0.24071120797857104 0.010649831795850344    35.9172344263
0.16        0.2110709375    0.23988824847096726 0.01534895025145357     36.0491443255
0.18        0.211055        0.23902833384662767 0.020009268769257748    36.1214013203
0.2         0.2122734375    0.2383129071436458  0.026550163832111093    36.1763853537
0.3         0.217695625     0.23213747405350935 0.07237240801944259     36.776093267
0.4         0.222876875     0.2264436922852584  0.13854001912966285     37.0676197388
0.5         0.2287284375    0.22078857160032844 0.22034978536749958     37.0238266974


#
# Parameters: IWA-UC-RAMM, rest as above
# gnuplot index 9
#
0.0         0.2062078125    0.48830745682829063 6.268177715374586e-06   31.894800514
0.02        0.2147090625    0.471246701568547   0.018698938354668182    32.6893949512
0.04        0.22081625      0.4566197573774575  0.04145549994048701     33.2655911484
0.06        0.2276146875    0.4436856694496044  0.06533976364539934     33.7935513212
0.08        0.233245625     0.4327037216668051  0.08977551429000451     34.1851797117
0.1         0.2383896875    0.42323952247305163 0.1144941186778525      34.5529892361
0.12        0.24343875      0.4144561517014033  0.14172925272249343     34.811374964
0.14        0.2482759375    0.4065750934884699  0.16681787750045363     35.135442325
0.16        0.253144375     0.39968051828131673 0.19291765968331606     35.4264053369
0.18        0.2561803125    0.39426575763896765 0.21577420947690154     35.5718731943
0.2         0.260343125     0.3887129725434463  0.24066516910021216     35.7644279363
0.3         0.2728615625    0.37092871041519454 0.34797159262805616     35.9406756149
0.4         0.2797084375    0.36192039255161906 0.43728721613229077     35.4764722504
0.5         0.2824234375    0.3579321829478122  0.5127583192857589      34.6994611841


#
# Parameters: IWA-G2C3-RAMM, rest as above
# gnuplot index 10
#
0.0         0.2058584375    0.32769485098224355 1.4032002319957717e-05  33.6669972029
0.02        0.205505625     0.3269390436393164  0.000840762416510883    33.6943254843
0.04        0.2057175       0.32588987324850827 0.00307745879075633     33.7738590289
0.06        0.206755        0.3239054073662064  0.007316244799381115    33.9511744273
0.08        0.2093953125    0.32120018207188855 0.0126613750656759      34.240234904
0.1         0.209953125     0.31957877502418697 0.01948980359695989     34.2561684574
0.12        0.2120171875    0.31660611241718317 0.027754138671957647    34.5391564226
0.14        0.214283125     0.3141637961458701  0.03689517924868851     34.6251648924
0.16        0.215983125     0.311534755319426   0.047191285452130534    34.7575684436
0.18        0.2187825       0.30831562167906484 0.06071881567184787     35.0107930876
0.2         0.2222140625    0.305271521688687   0.07347620243509967     35.3376718552
0.3         0.2293809375    0.2932866860394622  0.149064971022314       35.4948988033
0.4         0.237021875     0.2828615502261131  0.23625437638820918     35.7495609954
0.5         0.2449378125    0.2754296052186716  0.32621817126921887     35.5390550131


#
# Parameters: IWA-G2C4-RAMM, rest as above
# gnuplot index 11
#
0.0         0.2036875       0.2464482970236269  5.6569262776796545e-05  34.6837536458
0.02        0.205400625     0.24622916799790653 6.86149143873e-05       34.7445104302
0.04        0.205354375     0.24616592658422787 0.00033089222278411467  34.7980139895
0.06        0.205478125     0.2458716712545435  0.000887100804637913    34.8366910523
0.08        0.2055634375    0.24533180906745636 0.001926818434897935    34.941419447
0.1         0.2047309375    0.24494038669656362 0.0036438928607391      34.9388757998
0.12        0.206114375     0.24411203730938222 0.006325939486652205    35.1764809802
0.14        0.207584375     0.24357565447784787 0.009445498103413856    35.3274024714
0.16        0.2079271875    0.24261948668930078 0.014200635587918824    35.3888197891
0.18        0.209608125     0.24167717735178443 0.018869334994549136    35.558172906
0.2         0.2095384375    0.24081053148065018 0.023666825154525662    35.5802923216
0.3         0.21552875      0.2346917174622875  0.07027343798705751     36.1098638772
0.4         0.22124125      0.22831693908798653 0.13535356058808098     36.5184770518
0.5         0.2255809375    0.22309204429119814 0.21354362719265227     36.4744092918
